income_year,normalized_income_range,income_range_display,sex,taxable_status,age_range_display,individuals_count,total_income_amount,net_tax_amount
2019–20,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,Under 18,17.0,3790215.77205587,1276753.492417898
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,18 - 24,1.0,417761.18874151644,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,25 - 29,1.0,380812.29861209297,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,30 - 34,3.0,943289.8523550772,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,35 - 39,3.0,795211.6272798307,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,40 - 44,4.0,1294524.3122141254,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,45 - 49,4.0,1310588.8784370553,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,50 - 54,3.0,869515.6640278583,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,55 - 59,18.0,4321905.165329372,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,60 - 64,3.0,953018.3335173035,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,65 - 69,1.0,131937.7475626108,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,70 - 74,1.0,277062.12715890695,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,18 - 24,400.0,135310391.04949012,47857258.830269165
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,25 - 29,706.0,236085103.4900682,84389311.91378082
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,30 - 34,2603.0,880897529.2196777,318099007.0247406
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,35 - 39,6600.0,2315434215.0438304,846123200.7061175
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,40 - 44,9998.0,3595556543.506132,1319214904.0840988
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,45 - 49,11592.0,4222018978.0592856,1546706355.8291888
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,50 - 54,8914.0,3285708738.2838073,1192424862.5290015
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,55 - 59,7276.0,2680506386.421901,938886399.3579353
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,60 - 64,4430.0,1652084316.1510968,583626795.034246
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,65 - 69,2599.0,972602256.4205621,348303854.2475268
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,70 - 74,1643.0,620366178.3549836,221787504.69589335
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,75 and over,3559.0,1348867934.447199,491514212.1250297
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,Under 18,16.0,7661309.16860512,3049729.17892415
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,18 - 24,2.0,770337.6440697596,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,25 - 29,5.0,1317570.4096100864,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,30 - 34,36.0,13285949.883741416,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,35 - 39,51.0,17686997.299476404,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,40 - 44,74.0,25441522.869517922,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,45 - 49,101.0,35950863.44221347,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,50 - 54,103.0,36769238.587549105,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,55 - 59,108.0,36276625.61633697,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,60 - 64,84.0,32118565.275505714,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,65 - 69,29.0,10204575.965264909,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,70 - 74,8.0,2679365.511500071,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,75 and over,3.0,1084874.0686439641,0.0
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,18 - 24,672.0,231337340.71373788,81407795.98659638
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,25 - 29,2007.0,685858014.6650159,246415649.6894652
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,30 - 34,7862.0,2667484163.1283383,962975619.3047745
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,35 - 39,18576.0,6478950408.427512,2357462578.5988064
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,40 - 44,25161.0,9064907474.841784,3320549697.1325374
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,45 - 49,29743.0,10888848540.227388,3983789856.738953
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,50 - 54,26279.0,9733751258.253462,3544504224.7951
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,55 - 59,22442.0,8331700769.673401,2948622669.6960316
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,60 - 64,14047.0,5278055059.770572,1884531029.3958073
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,65 - 69,6966.0,2646364792.318131,941356840.4643375
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,70 - 74,3310.0,1261947548.7114038,450447142.3630459
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,75 and over,3676.0,1444107633.4413722,506566454.9959678
2019–20,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,Under 18,15.0,6157275.574174523,2392389.905794876
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,18 - 24,3498.0,98334314.20379475,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,25 - 29,4038.0,132140455.344504,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,30 - 34,4422.0,145839063.48833922,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,35 - 39,4000.0,132608320.35768884,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,40 - 44,2825.0,93020152.68447024,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,45 - 49,1911.0,60205734.80709657,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,50 - 54,1319.0,40151128.593570456,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,55 - 59,1732.0,56046027.61149478,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,60 - 64,1563.0,49251903.312571034,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,65 - 69,7115.0,257171041.641123,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,70 - 74,6639.0,241357395.71205422,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,75 and over,13337.0,494434677.6116034,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,Under 18,90.0,2111351.898095121,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,18 - 24,101462.0,3938144633.514471,310872125.17485666
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,25 - 29,63446.0,2504690636.8364964,191817182.70128807
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,30 - 34,59203.0,2341066280.1344724,174562818.72933158
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,35 - 39,54733.0,2169813172.1789484,159619716.4735641
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,40 - 44,46865.0,1862811168.778773,136876981.70860252
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,45 - 49,48860.0,1945131614.9124272,144279830.09253225
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,50 - 54,46371.0,1857913387.0838587,140410972.4332009
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,55 - 59,46578.0,1882332335.5804193,141713558.69123244
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,60 - 64,40549.0,1652086604.7375593,120638371.45091386
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,65 - 69,21079.0,867260905.9242734,46507643.11962932
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,70 - 74,10831.0,445203574.4721262,17867040.223257467
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,75 and over,13265.0,537071300.9781634,16119159.544020815
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,Under 18,642.0,24103526.047919467,1962377.1544684472
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,18 - 24,2056.0,50364114.19098467,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,25 - 29,1244.0,33563445.96542635,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,30 - 34,1016.0,28563616.342995003,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,35 - 39,974.0,29021229.894691356,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,40 - 44,812.0,23650992.0350566,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,45 - 49,799.0,23347339.90008877,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,50 - 54,774.0,22618676.14757789,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,55 - 59,1156.0,37518528.91050711,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,60 - 64,1339.0,43363679.25834774,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,65 - 69,6436.0,232985080.42312768,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,70 - 74,7129.0,263356584.35384133,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,75 and over,9387.0,349387280.08332586,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,Under 18,123.0,2917920.7128786705,0.0
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,18 - 24,100768.0,4008192947.272854,311526479.67562693
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,25 - 29,55488.0,2206635814.2655783,168439731.8391454
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,30 - 34,38907.0,1551372267.9858932,115388406.65309581
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,35 - 39,30675.0,1226760765.6012845,88916206.96918103
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,40 - 44,24819.0,994536493.4302331,72602287.12737109
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,45 - 49,24851.0,999164380.0324064,73314350.69727059
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,50 - 54,23959.0,969349619.8242509,72053611.6574864
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,55 - 59,25320.0,1037370121.2477645,75908116.75162087
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,60 - 64,27133.0,1127518139.5187526,79658088.66169707
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,65 - 69,19756.0,827012296.5902504,43826626.96774732
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,70 - 74,11709.0,488036987.25523144,20603817.505932
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,75 and over,12457.0,501563019.95675075,17894321.40904601
2019–20,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,Under 18,1787.0,69097000.19589642,5354549.862923144
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,18 - 24,157.0,6093318.513014118,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,25 - 29,426.0,17342578.321540214,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,30 - 34,422.0,16613483.492787603,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,35 - 39,360.0,14118301.017580993,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,40 - 44,240.0,9359010.370808022,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,45 - 49,155.0,6206610.209553855,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,50 - 54,100.0,4523662.098751141,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,55 - 59,514.0,25173520.534397967,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,60 - 64,239.0,11856377.7835845,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,65 - 69,1014.0,41747471.669683635,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,70 - 74,988.0,41167979.451094255,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,75 and over,1887.0,79964391.94112748,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,Under 18,0.0,10743.41973537137,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,18 - 24,126232.0,6239799354.791144,726098082.2374043
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,25 - 29,116063.0,5894253186.8849325,686396473.6305008
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,30 - 34,102627.0,5198481544.454885,593550565.4205211
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,35 - 39,94268.0,4773689700.88754,539876850.8576989
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,40 - 44,81873.0,4150962340.6650295,469114712.5846855
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,45 - 49,86910.0,4418158877.702509,503787122.99685574
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,50 - 54,82225.0,4196370186.9614725,483778442.462958
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,55 - 59,79259.0,4066537886.8382306,463903116.22995704
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,60 - 64,61339.0,3161502256.682262,351500028.7834754
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,65 - 69,32494.0,1664325933.221723,162909239.8615816
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,70 - 74,15665.0,793166197.0109328,67954094.07782981
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,75 and over,21646.0,1073813602.8247178,79224772.71646105
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,Under 18,368.0,17159237.147008922,1977104.38883903
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,18 - 24,41.0,1868514.380576518,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,25 - 29,112.0,5320755.678039758,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,30 - 34,98.0,4580917.866516839,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,35 - 39,79.0,3651754.068539184,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,40 - 44,65.0,2867327.8710396914,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,45 - 49,65.0,3237725.5787630654,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,50 - 54,69.0,3233748.1633294057,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,55 - 59,422.0,20651780.2309356,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,60 - 64,296.0,14127306.543001343,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,65 - 69,1421.0,62196570.143405646,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,70 - 74,2421.0,109556527.71078058,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,75 and over,3632.0,165774981.79667002,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,Under 18,1.0,51137.53896186022,0.0
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,18 - 24,127584.0,6423258219.485543,735123546.0826488
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,25 - 29,102920.0,5292522697.007984,612412435.9338357
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,30 - 34,75291.0,3885910496.0120163,445900368.4979841
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,35 - 39,60343.0,3115212198.299834,354435791.129191
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,40 - 44,49112.0,2537859232.8024445,288704691.9348407
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,45 - 49,48701.0,2521695888.3715243,288398804.8696841
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,50 - 54,46237.0,2404057920.3599005,275196098.4378959
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,55 - 59,48746.0,2550207720.4473166,286857211.59053427
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,60 - 64,47621.0,2516798133.429069,271072532.3835815
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,65 - 69,31684.0,1657454563.3775601,158334915.66340894
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,70 - 74,18037.0,934733097.8207636,75366758.06142682
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,75 and over,21013.0,1058054909.0414754,76100545.51826642
2019–20,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,Under 18,952.0,44824173.18237111,4948587.942334789
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,18 - 24,14.0,802967.2915249111,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,25 - 29,81.0,4447203.277929878,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,30 - 34,53.0,2933999.055026604,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,35 - 39,30.0,1724800.346820673,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,40 - 44,23.0,1344395.722952582,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,45 - 49,23.0,1317784.2717935857,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,50 - 54,22.0,1370542.4196968009,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,55 - 59,279.0,16050466.862752007,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,60 - 64,87.0,4978708.551173905,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,65 - 69,129.0,6169346.3471018,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,70 - 74,133.0,6522273.072916569,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,75 and over,206.0,10711653.976253225,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,18 - 24,69883.0,3922322517.6587996,547159217.1332057
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,25 - 29,89198.0,5260811243.516501,764080379.2521013
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,30 - 34,78083.0,4607151681.019167,664429863.159217
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,35 - 39,70269.0,4139727579.6433964,592805936.215053
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,40 - 44,61098.0,3601740828.4371824,515293389.210296
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,45 - 49,65449.0,3867281209.479332,555851525.909428
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,50 - 54,61904.0,3666619500.986167,528489588.3618798
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,55 - 59,58653.0,3487744144.511817,495905242.0481738
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,60 - 64,42167.0,2506216500.249182,347787642.4612664
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,65 - 69,20449.0,1202314383.9156952,154766288.52167004
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,70 - 74,8945.0,517873654.250165,60660358.74651058
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,75 and over,12026.0,678014508.1292868,73603308.4342541
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,Under 18,171.0,9232189.070452398,1290304.6603222445
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,18 - 24,13.0,727358.0496363137,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,25 - 29,49.0,2714741.212328711,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,30 - 34,50.0,2889466.490798738,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,35 - 39,31.0,1787848.0004526703,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,40 - 44,28.0,1691412.053375836,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,45 - 49,22.0,1328005.716783835,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,50 - 54,27.0,1518092.6512061325,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,55 - 59,249.0,14475684.998213207,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,60 - 64,118.0,6480956.387771996,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,65 - 69,300.0,14548082.629933327,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,70 - 74,620.0,30094872.916882265,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,75 and over,959.0,46119204.23870605,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,Under 18,0.0,13708.087915451008,0.0
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,18 - 24,76968.0,4444060383.704177,619547727.1814595
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,25 - 29,86742.0,5224536906.018456,758170629.4222211
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,30 - 34,69237.0,4208932722.127203,614165717.2396063
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,35 - 39,56658.0,3450370440.401331,503630687.6354312
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,40 - 44,45872.0,2792566633.297533,407532382.75183666
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,45 - 49,45003.0,2740153403.5924644,399823776.70850897
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,50 - 54,42359.0,2584560113.629186,376884219.8126415
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,55 - 59,43530.0,2663587161.4178424,381565259.6879735
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,60 - 64,38579.0,2363470104.904362,325463045.86170095
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,65 - 69,22822.0,1380840035.993743,173933413.04681653
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,70 - 74,11962.0,713222426.6639991,76317177.19974369
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,75 and over,13327.0,768352308.7227643,75347446.75059757
2019–20,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,Under 18,387.0,20732302.090703107,2761411.6871398836
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,18 - 24,0.0,1481.0629334272555,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,25 - 29,0.0,1370.07073519566,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,30 - 34,0.0,2893.6546645284357,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,35 - 39,0.0,2890.9074532435166,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,40 - 44,0.0,5291.974978583787,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,45 - 49,1.0,670232.9600485824,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,50 - 54,1.0,579977.7714681735,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,60 - 64,0.0,2036.106584039823,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,65 - 69,1.0,1134519.8810759515,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Non Taxable,75 and over,1.0,782768.0454090572,0.0
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,18 - 24,48.0,37123548.700996585,14893916.130750995
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,25 - 29,60.0,45821600.73260749,18738618.328854583
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,30 - 34,205.0,150744623.94262433,60742013.565960675
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,35 - 39,702.0,516791943.16504496,212995247.49603134
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,40 - 44,1331.0,1000094866.040989,415293303.16531557
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,45 - 49,1936.0,1462102419.161591,601091293.3666294
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,50 - 54,1597.0,1230947505.7697494,506825025.5505656
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,55 - 59,1216.0,932516988.889224,375057379.5213487
2019–20,"$500,001 to $1,000,000","$500,001 to $1,000,000",Female,Taxable,60 - 64,862.0,680175579.1698364,274378982.96174115
