income_year,sex,taxable_status,age_range,normalized_income_range,individuals_count,salary_wages_count,salary_wages_amount,total_income_count,total_income_amount,car_expenses_count,car_expenses_amount,travel_expenses_count,travel_expenses_amount,uniform_expenses_count,uniform_expenses_amount,education_expenses_count,education_expenses_amount,other_work_expenses_count,other_work_expenses_amount,donations_count,donations_amount,tax_affairs_count,tax_affairs_amount,ato_interest_count,ato_interest_amount,litigation_count,litigation_amount,other_tax_affairs_count,other_tax_affairs_amount,total_deductions_count,total_deductions_amount,capital_gains_count,capital_gains_amount,rent_profit_count,rent_profit_amount,rent_loss_count,rent_loss_amount,net_rent_count,net_rent_amount,business_income_count,business_income_amount,business_expenses_count,business_expenses_amount,net_business_count,net_business_amount,taxable_income_count,taxable_income_amount,net_tax_count,net_tax_amount,income_range_display,age_range_display
2019–20,Female,Non Taxable,02. 25 - 29,"$10,001 to $20,000",51349.0,40610.0,488172196.0,51349.0,764653476.0,1883.0,2188360.0,1456.0,841173.0,7858.0,1562150.0,990.0,4228290.0,7709.0,3612626.0,3772.0,996732.0,0.0,0.0,123.0,117749.0,29.0,5811.0,5874.0,951232.0,16827.0,15324672.0,498.0,1244615.0,493.0,2634011.0,726.0,-4361741.0,1219.0,-1727730.0,5596.0,108877025.0,3892.0,63703407.0,5655.0,43068609.0,51349.0,748387633.0,0.0,0.0,"$10,001 to $20,000",25 - 29
2019–20,Female,Non Taxable,03. 30 - 34,"$10,001 to $20,000",52167.0,39412.0,495354042.0,52167.0,779310459.0,2346.0,2681046.0,1184.0,789192.0,8679.0,1669320.0,985.0,3073532.0,9993.0,4979674.0,4755.0,1216885.0,0.0,0.0,210.0,235506.0,35.0,11179.0,8025.0,1516989.0,20400.0,18002942.0,950.0,3747693.0,1546.0,8067882.0,2446.0,-14707329.0,3994.0,-6639447.0,7388.0,171555648.0,5818.0,110260959.0,7510.0,57509419.0,52167.0,759204013.0,0.0,0.0,"$10,001 to $20,000",30 - 34
2019–20,Female,Non Taxable,04. 35 - 39,"$10,001 to $20,000",47110.0,32592.0,407965409.0,47110.0,707268190.0,2347.0,2871967.0,834.0,477378.0,7572.0,1416779.0,865.0,2153955.0,9667.0,4868155.0,4889.0,1324470.0,0.0,0.0,253.0,305150.0,22.0,6596.0,7997.0,1638872.0,19514.0,17754370.0,1283.0,5212237.0,2352.0,13844260.0,3114.0,-18144269.0,5477.0,-4300009.0,8076.0,211872682.0,6833.0,142292707.0,8209.0,64342892.0,47110.0,685703502.0,0.0,0.0,"$10,001 to $20,000",35 - 39
2019–20,Female,Non Taxable,05. 40 - 44,"$10,001 to $20,000",35634.0,22403.0,275557791.0,35634.0,538736788.0,1752.0,2417895.0,541.0,361493.0,5270.0,1015032.0,549.0,943777.0,6652.0,3501528.0,3824.0,1197049.0,0.0,0.0,247.0,307632.0,25.0,3822.0,6414.0,1457285.0,14846.0,14850924.0,1167.0,5366074.0,2432.0,16724637.0,2407.0,-14135236.0,4847.0,2589401.0,6808.0,221214575.0,5976.0,161697026.0,6931.0,53213584.0,35634.0,520350215.0,0.0,0.0,"$10,001 to $20,000",40 - 44
2019–20,Female,Non Taxable,06. 45 - 49,"$10,001 to $20,000",33228.0,19577.0,241308513.0,33228.0,507831350.0,1644.0,2527832.0,479.0,347365.0,4796.0,916452.0,426.0,750003.0,5825.0,2995744.0,3613.0,1057288.0,0.0,0.0,241.0,363882.0,24.0,19747.0,6678.0,1689875.0,14097.0,16271914.0,1341.0,6265611.0,2757.0,20677246.0,2263.0,-14115958.0,5026.0,6561288.0,6543.0,218167581.0,5843.0,159325666.0,6647.0,51026296.0,33228.0,486992589.0,0.0,0.0,"$10,001 to $20,000",45 - 49
2019–20,Female,Non Taxable,07. 50 - 54,"$10,001 to $20,000",30640.0,17076.0,211780605.0,30640.0,471333329.0,1468.0,2504147.0,386.0,327387.0,4345.0,803562.0,278.0,472835.0,5019.0,2728568.0,3591.0,1239558.0,0.0,0.0,234.0,293007.0,13.0,14877.0,6943.0,1860802.0,13454.0,18082746.0,1521.0,6720722.0,3131.0,24532140.0,2235.0,-14504228.0,5371.0,10027912.0,5591.0,202419016.0,5042.0,153195993.0,5710.0,42277661.0,30640.0,448752266.0,0.0,0.0,"$10,001 to $20,000",50 - 54
2019–20,Female,Non Taxable,08. 55 - 59,"$10,001 to $20,000",34590.0,17649.0,214217380.0,34590.0,533786820.0,1474.0,2295800.0,334.0,244897.0,4554.0,793120.0,159.0,213210.0,5197.0,2495048.0,4748.0,1894367.0,0.0,0.0,195.0,245011.0,17.0,141175.0,8883.0,2515042.0,15853.0,24254003.0,2233.0,9970149.0,4531.0,35253546.0,2382.0,-14921984.0,6921.0,20331562.0,5132.0,167530605.0,4644.0,122649845.0,5260.0,39752071.0,34590.0,505094733.0,0.0,0.0,"$10,001 to $20,000",55 - 59
2019–20,Female,Non Taxable,09. 60 - 64,"$10,001 to $20,000",39803.0,17668.0,205571378.0,39803.0,615246613.0,1413.0,2012496.0,334.0,276354.0,4123.0,661313.0,130.0,185014.0,5560.0,2653427.0,7084.0,3918235.0,0.0,0.0,221.0,249642.0,19.0,70836.0,12272.0,3917007.0,19762.0,34031243.0,3261.0,15900129.0,7012.0,59014358.0,2144.0,-12079345.0,9171.0,46935013.0,4628.0,149149180.0,4196.0,111655752.0,4750.0,28234275.0,39803.0,576960512.0,0.0,0.0,"$10,001 to $20,000",60 - 64
2019–20,Female,Non Taxable,10. 65 - 69,"$10,001 to $20,000",36684.0,9987.0,99286888.0,36684.0,556782339.0,719.0,869605.0,161.0,106683.0,1708.0,242698.0,61.0,69738.0,3013.0,1461669.0,7184.0,5413666.0,0.0,0.0,135.0,123733.0,10.0,1518.0,12072.0,3914970.0,17723.0,23615673.0,4075.0,13928296.0,7281.0,60774264.0,1493.0,-6984116.0,8787.0,53790148.0,2662.0,75646461.0,2411.0,57714424.0,2756.0,12646105.0,36684.0,530402370.0,0.0,0.0,"$10,001 to $20,000",65 - 69
2019–20,Female,Non Taxable,11. 70 - 74,"$10,001 to $20,000",27878.0,3529.0,28635803.0,27878.0,422360644.0,207.0,236124.0,58.0,41133.0,386.0,52617.0,5.0,2082.0,862.0,460667.0,5675.0,5332379.0,0.0,0.0,130.0,156767.0,5.0,1962.0,9910.0,3254082.0,13772.0,17070958.0,4307.0,11870992.0,5347.0,44875942.0,688.0,-3061184.0,6046.0,41814758.0,1200.0,31256252.0,1100.0,26067538.0,1271.0,1607334.0,27878.0,403165228.0,0.0,0.0,"$10,001 to $20,000",70 - 74
2019–20,Female,Non Taxable,12. 75 and over,"$10,001 to $20,000",32356.0,1188.0,8728312.0,32356.0,493815087.0,59.0,47658.0,16.0,7751.0,63.0,9039.0,9.0,3531.0,238.0,148905.0,7240.0,12188422.0,0.0,0.0,82.0,52995.0,11.0,4333.0,14367.0,5205128.0,18242.0,25198758.0,7439.0,18527217.0,4641.0,39197517.0,384.0,-1539378.0,5037.0,37658139.0,786.0,21449402.0,741.0,20335160.0,823.0,-559853.0,32356.0,466268159.0,0.0,0.0,"$10,001 to $20,000",75 and over
2019–20,Female,Taxable,00. Under 18,"$10,001 to $20,000",127.0,98.0,971470.0,127.0,1732735.0,0.0,0.0,0.0,0.0,16.0,2349.0,0.0,0.0,11.0,2454.0,4.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2713.0,47.0,13619.0,15.0,26547.0,4.0,52086.0,0.0,0.0,4.0,52086.0,2.0,23670.0,0.0,0.0,2.0,23670.0,127.0,1718120.0,127.0,191357.0,"$10,001 to $20,000",Under 18
2019–20,Female,Taxable,01. 18 - 24,"$10,001 to $20,000",3179.0,3156.0,48238378.0,3179.0,49099720.0,516.0,1344558.0,720.0,1243127.0,1459.0,522136.0,57.0,73997.0,1260.0,1297824.0,248.0,116039.0,0.0,0.0,2.0,430.0,5.0,965.0,299.0,69989.0,2018.0,4803746.0,6.0,3441.0,7.0,87493.0,0.0,0.0,7.0,87493.0,61.0,602774.0,36.0,147076.0,60.0,317523.0,3179.0,44295968.0,3179.0,6078951.0,"$10,001 to $20,000",18 - 24
2019–20,Female,Taxable,02. 25 - 29,"$10,001 to $20,000",5910.0,5770.0,91417918.0,5910.0,95005920.0,1125.0,2825475.0,1589.0,3330629.0,3064.0,1239105.0,137.0,160547.0,2540.0,2433711.0,514.0,466646.0,0.0,0.0,5.0,652.0,3.0,750.0,791.0,204834.0,4145.0,11458005.0,12.0,122556.0,73.0,917030.0,6.0,-42774.0,79.0,874256.0,197.0,2506915.0,135.0,479298.0,198.0,1203052.0,5910.0,83511002.0,5910.0,11417570.0,"$10,001 to $20,000",25 - 29
2019–20,Female,Taxable,03. 30 - 34,"$10,001 to $20,000",2209.0,1930.0,29396756.0,2209.0,34164157.0,305.0,672643.0,459.0,950881.0,978.0,366762.0,57.0,74776.0,788.0,681904.0,187.0,86616.0,0.0,0.0,7.0,1990.0,1.0,175.0,383.0,113658.0,1486.0,3237590.0,26.0,201043.0,220.0,2817885.0,25.0,-191010.0,246.0,2626875.0,115.0,1688161.0,71.0,493693.0,115.0,854974.0,2209.0,30910153.0,2209.0,4804812.0,"$10,001 to $20,000",30 - 34
2019–20,Female,Taxable,04. 35 - 39,"$10,001 to $20,000",591.0,147.0,2108656.0,591.0,8804685.0,11.0,14231.0,12.0,24314.0,31.0,8050.0,7.0,23373.0,58.0,37729.0,69.0,34265.0,0.0,0.0,10.0,10883.0,1.0,650.0,235.0,110781.0,330.0,520343.0,59.0,394289.0,402.0,5238149.0,30.0,-292179.0,432.0,4945970.0,21.0,306333.0,18.0,189385.0,22.0,93469.0,591.0,8101673.0,591.0,2256216.0,"$10,001 to $20,000",35 - 39
2019–20,Female,Taxable,05. 40 - 44,"$10,001 to $20,000",632.0,98.0,1504162.0,632.0,9326375.0,8.0,8817.0,8.0,5363.0,21.0,4168.0,3.0,2356.0,42.0,86124.0,67.0,68087.0,0.0,0.0,12.0,5511.0,1.0,330.0,285.0,128481.0,368.0,518570.0,49.0,323440.0,494.0,6550045.0,35.0,-332316.0,529.0,6217729.0,14.0,211438.0,12.0,72091.0,14.0,97369.0,632.0,8648904.0,632.0,2470422.0,"$10,001 to $20,000",40 - 44
2019–20,Female,Taxable,06. 45 - 49,"$10,001 to $20,000",732.0,59.0,955132.0,732.0,10878853.0,6.0,5983.0,0.0,0.0,13.0,4425.0,1.0,978.0,24.0,23262.0,66.0,40309.0,0.0,0.0,12.0,7211.0,1.0,165.0,375.0,200097.0,435.0,790153.0,47.0,479524.0,605.0,8253066.0,22.0,-353326.0,627.0,7899740.0,20.0,1758763.0,22.0,1595923.0,23.0,57565.0,732.0,9839581.0,732.0,2901495.0,"$10,001 to $20,000",45 - 49
2019–20,Female,Taxable,07. 50 - 54,"$10,001 to $20,000",598.0,56.0,790765.0,598.0,9335553.0,9.0,9544.0,4.0,18843.0,14.0,3075.0,2.0,1660.0,21.0,12357.0,57.0,60441.0,0.0,0.0,12.0,9524.0,0.0,0.0,290.0,136163.0,356.0,661786.0,36.0,598792.0,479.0,6556826.0,21.0,-207152.0,500.0,6349674.0,12.0,241133.0,11.0,126566.0,15.0,66558.0,598.0,8181782.0,598.0,2293211.0,"$10,001 to $20,000",50 - 54
2019–20,Female,Taxable,08. 55 - 59,"$10,001 to $20,000",663.0,58.0,723817.0,663.0,10196596.0,7.0,15126.0,3.0,3179.0,18.0,3829.0,0.0,0.0,28.0,13658.0,53.0,29473.0,0.0,0.0,11.0,24143.0,1.0,170.0,334.0,172512.0,402.0,927889.0,43.0,386994.0,509.0,6949929.0,26.0,-212589.0,536.0,6737340.0,16.0,735166.0,14.0,494755.0,17.0,196327.0,663.0,9060381.0,663.0,2455164.0,"$10,001 to $20,000",55 - 59
2019–20,Female,Taxable,09. 60 - 64,"$10,001 to $20,000",618.0,50.0,681929.0,618.0,9851464.0,4.0,3362.0,4.0,1881.0,11.0,2074.0,0.0,0.0,23.0,18662.0,48.0,54504.0,0.0,0.0,11.0,20356.0,0.0,0.0,306.0,152414.0,370.0,1156174.0,43.0,311345.0,453.0,6176370.0,20.0,-191137.0,473.0,5985233.0,14.0,663299.0,13.0,532765.0,14.0,100731.0,618.0,8592174.0,618.0,2228159.0,"$10,001 to $20,000",60 - 64
2019–20,Female,Taxable,10. 65 - 69,"$10,001 to $20,000",377.0,16.0,175748.0,377.0,6042274.0,2.0,2325.0,2.0,517.0,5.0,1233.0,0.0,0.0,9.0,8372.0,36.0,75966.0,0.0,0.0,10.0,26532.0,0.0,0.0,193.0,111886.0,231.0,774460.0,22.0,92294.0,287.0,3978408.0,6.0,-110233.0,293.0,3868175.0,6.0,322624.0,5.0,293886.0,6.0,31502.0,377.0,5234489.0,377.0,1388183.0,"$10,001 to $20,000",65 - 69
2019–20,Female,Taxable,11. 70 - 74,"$10,001 to $20,000",242.0,3.0,15874.0,242.0,3965668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,45952.0,0.0,0.0,1.0,309.0,0.0,0.0,117.0,69073.0,157.0,647970.0,7.0,95769.0,196.0,2625803.0,1.0,-1434.0,197.0,2624369.0,6.0,708077.0,5.0,602224.0,6.0,35375.0,242.0,3291512.0,242.0,901112.0,"$10,001 to $20,000",70 - 74
2019–20,Female,Taxable,12. 75 and over,"$10,001 to $20,000",205.0,1.0,10207.0,205.0,2982768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10128.0,0.0,0.0,1.0,423.0,0.0,0.0,122.0,107501.0,131.0,180672.0,11.0,84529.0,172.0,2377731.0,0.0,0.0,172.0,2377731.0,4.0,290594.0,4.0,233063.0,5.0,-18582.0,205.0,2789436.0,205.0,794545.0,"$10,001 to $20,000",75 and over
2019–20,Male,Non Taxable,00. Under 18,"$10,001 to $20,000",17410.0,16411.0,203410900.0,17410.0,239229738.0,301.0,381899.0,203.0,133726.0,4337.0,962345.0,258.0,194691.0,3450.0,1854964.0,748.0,67996.0,0.0,0.0,3.0,3398.0,2.0,175.0,456.0,54475.0,6242.0,3744353.0,356.0,1331241.0,4.0,32565.0,1.0,-718.0,5.0,31847.0,172.0,2313600.0,101.0,789464.0,179.0,1517272.0,17410.0,235481640.0,0.0,0.0,"$10,001 to $20,000",Under 18
2019–20,Male,Non Taxable,01. 18 - 24,"$10,001 to $20,000",114742.0,101820.0,1141767744.0,114742.0,1671872489.0,4120.0,7417194.0,2670.0,2008078.0,19955.0,4265983.0,1355.0,2483453.0,16303.0,8275478.0,5357.0,898834.0,0.0,0.0,125.0,45405.0,25.0,10871.0,6916.0,1002946.0,34608.0,27440836.0,2209.0,3280763.0,172.0,1265431.0,146.0,-1005247.0,318.0,260184.0,7704.0,132222042.0,5156.0,66212382.0,7740.0,65209220.0,114742.0,1644202946.0,0.0,0.0,"$10,001 to $20,000",18 - 24
2019–20,Male,Non Taxable,02. 25 - 29,"$10,001 to $20,000",44862.0,32050.0,361869907.0,44862.0,674503682.0,1768.0,3204820.0,1213.0,1189843.0,5744.0,1388986.0,594.0,2364825.0,5155.0,3310341.0,2028.0,678552.0,0.0,0.0,239.0,168415.0,25.0,2967.0,4480.0,850018.0,12383.0,14851864.0,854.0,1902264.0,385.0,2587491.0,358.0,-2875521.0,743.0,-288030.0,8836.0,276590114.0,6819.0,195697590.0,8881.0,78942551.0,44862.0,658468300.0,0.0,0.0,"$10,001 to $20,000",25 - 29
2019–20,Male,Non Taxable,03. 30 - 34,"$10,001 to $20,000",32623.0,20229.0,237637497.0,32623.0,496245681.0,1392.0,2720216.0,777.0,650297.0,4122.0,1014004.0,455.0,1745290.0,3922.0,2783766.0,1759.0,691597.0,0.0,0.0,373.0,470059.0,45.0,125190.0,4155.0,1036574.0,9938.0,13743659.0,692.0,2405455.0,729.0,4885594.0,791.0,-6969952.0,1523.0,-2084358.0,7958.0,294990430.0,6597.0,221168606.0,8015.0,70808560.0,32623.0,480377390.0,0.0,0.0,"$10,001 to $20,000",30 - 34
2019–20,Male,Non Taxable,04. 35 - 39,"$10,001 to $20,000",27042.0,14253.0,170737973.0,27042.0,415570876.0,1080.0,2227771.0,502.0,613508.0,3085.0,751156.0,267.0,789237.0,2982.0,2354669.0,1490.0,767646.0,0.0,0.0,422.0,685772.0,27.0,75711.0,4062.0,1224645.0,8541.0,12651356.0,623.0,3008748.0,1005.0,6775624.0,1098.0,-9807414.0,2108.0,-3031790.0,7443.0,355881813.0,6500.0,286926884.0,7501.0,65804065.0,27042.0,399987757.0,0.0,0.0,"$10,001 to $20,000",35 - 39
2019–20,Male,Non Taxable,05. 40 - 44,"$10,001 to $20,000",22020.0,10070.0,121006824.0,22020.0,339799566.0,794.0,1673889.0,356.0,407519.0,2339.0,568767.0,208.0,600847.0,2327.0,2041637.0,1460.0,609541.0,0.0,0.0,436.0,832644.0,11.0,5222.0,3714.0,1233345.0,7404.0,11484578.0,607.0,2890950.0,1106.0,7648348.0,1076.0,-8430262.0,2183.0,-781914.0,6298.0,320055259.0,5713.0,260799312.0,6369.0,54689418.0,22020.0,325312912.0,0.0,0.0,"$10,001 to $20,000",40 - 44
2019–20,Male,Non Taxable,06. 45 - 49,"$10,001 to $20,000",21913.0,9031.0,110653864.0,21913.0,342875210.0,728.0,1658845.0,270.0,348710.0,2245.0,479836.0,149.0,264044.0,2194.0,1589734.0,1491.0,630154.0,0.0,0.0,466.0,862841.0,12.0,17956.0,4223.0,1362487.0,7839.0,13078063.0,687.0,6512728.0,1392.0,10857138.0,1144.0,-8990844.0,2543.0,1866294.0,6493.0,332468019.0,5980.0,269175447.0,6564.0,57390702.0,21913.0,323713117.0,0.0,0.0,"$10,001 to $20,000",45 - 49
2019–20,Male,Non Taxable,07. 50 - 54,"$10,001 to $20,000",21515.0,8293.0,104253196.0,21515.0,338460704.0,682.0,1473692.0,228.0,372500.0,2104.0,439710.0,106.0,155484.0,2115.0,1581319.0,1538.0,737092.0,0.0,0.0,459.0,986298.0,6.0,535.0,4787.0,1758262.0,8217.0,15058754.0,845.0,4935232.0,1832.0,14610175.0,1188.0,-10117203.0,3025.0,4492972.0,6642.0,324178319.0,6192.0,259302869.0,6713.0,57997721.0,21515.0,316751471.0,0.0,0.0,"$10,001 to $20,000",50 - 54
2019–20,Male,Non Taxable,08. 55 - 59,"$10,001 to $20,000",24562.0,8422.0,103025198.0,24562.0,388384722.0,762.0,1614505.0,212.0,246424.0,2191.0,420746.0,79.0,124404.0,2282.0,1563071.0,2097.0,2587952.0,0.0,0.0,364.0,747128.0,10.0,3118.0,6106.0,2088705.0,9932.0,20661456.0,1329.0,7670147.0,2797.0,22593268.0,1548.0,-11270458.0,4350.0,11322810.0,7201.0,463039315.0,6799.0,392054571.0,7333.0,61380163.0,24562.0,360973454.0,0.0,0.0,"$10,001 to $20,000",55 - 59
2019–20,Male,Non Taxable,09. 60 - 64,"$10,001 to $20,000",31954.0,10615.0,125080545.0,31954.0,499499804.0,887.0,1810315.0,298.0,441315.0,2665.0,461301.0,52.0,57543.0,3044.0,1783428.0,3892.0,2127984.0,0.0,0.0,356.0,844451.0,15.0,4672.0,9773.0,3574276.0,14711.0,29798718.0,2269.0,12348765.0,5134.0,43877499.0,1722.0,-11066149.0,6862.0,32811350.0,7635.0,369171442.0,7185.0,297156871.0,7802.0,62942405.0,31954.0,464549171.0,0.0,0.0,"$10,001 to $20,000",60 - 64
2019–20,Male,Non Taxable,10. 65 - 69,"$10,001 to $20,000",36450.0,8656.0,88629338.0,36450.0,563570324.0,627.0,1316137.0,183.0,256258.0,1721.0,271270.0,38.0,31628.0,2324.0,1337092.0,5055.0,3644898.0,0.0,0.0,267.0,437478.0,19.0,12508.0,11510.0,4429362.0,16306.0,27955739.0,3167.0,17003044.0,6559.0,55004731.0,1627.0,-8870879.0,8207.0,46133852.0,5693.0,219744156.0,5284.0,177090494.0,5826.0,33920076.0,36450.0,529666066.0,0.0,0.0,"$10,001 to $20,000",65 - 69
2019–20,Male,Non Taxable,11. 70 - 74,"$10,001 to $20,000",30163.0,4154.0,35484757.0,30163.0,464735686.0,345.0,658499.0,115.0,147084.0,606.0,93018.0,6.0,1870.0,1027.0,595682.0,4843.0,4662119.0,0.0,0.0,173.0,338521.0,13.0,21072.0,10406.0,3811512.0,13992.0,21081768.0,3416.0,11700239.0,5818.0,48391594.0,884.0,-4038261.0,6712.0,44353333.0,2995.0,107074209.0,2808.0,92431655.0,3110.0,4478269.0,30163.0,439728424.0,0.0,0.0,"$10,001 to $20,000",70 - 74
2019–20,Male,Non Taxable,12. 75 and over,"$10,001 to $20,000",33868.0,1828.0,14726483.0,33868.0,546821059.0,160.0,286955.0,43.0,26801.0,182.0,25710.0,15.0,12058.0,410.0,275907.0,6414.0,38637614.0,0.0,0.0,104.0,146674.0,10.0,7283.0,14102.0,5388320.0,17824.0,51455096.0,5841.0,40487977.0,5303.0,44386637.0,507.0,-2129022.0,5817.0,42257615.0,1862.0,68194123.0,1791.0,67291815.0,1968.0,-5681293.0,33868.0,493099401.0,0.0,0.0,"$10,001 to $20,000",75 and over
2019–20,Male,Taxable,00. Under 18,"$10,001 to $20,000",135.0,101.0,1062959.0,135.0,1866703.0,0.0,0.0,0.0,0.0,19.0,2106.0,0.0,0.0,13.0,2554.0,5.0,59.0,0.0,0.0,1.0,3624.0,0.0,0.0,8.0,2500.0,41.0,18205.0,23.0,52655.0,3.0,38790.0,0.0,0.0,3.0,38790.0,4.0,33016.0,4.0,5628.0,4.0,27388.0,135.0,1848498.0,135.0,188621.0,"$10,001 to $20,000",Under 18
2019–20,Male,Taxable,01. 18 - 24,"$10,001 to $20,000",2660.0,2616.0,40818146.0,2660.0,42386494.0,567.0,1562076.0,617.0,1224953.0,1303.0,542185.0,66.0,89847.0,1124.0,1244934.0,204.0,171098.0,0.0,0.0,2.0,250.0,3.0,750.0,297.0,76430.0,1761.0,5081745.0,2.0,16533.0,13.0,170078.0,0.0,0.0,13.0,170078.0,88.0,1886648.0,65.0,976185.0,87.0,632378.0,2660.0,37285134.0,2660.0,5303045.0,"$10,001 to $20,000",18 - 24
2019–20,Male,Taxable,02. 25 - 29,"$10,001 to $20,000",4657.0,4482.0,72864526.0,4657.0,77243892.0,1170.0,3269120.0,1304.0,3071310.0,2508.0,1126631.0,163.0,148303.0,1995.0,2429630.0,400.0,329444.0,0.0,0.0,7.0,2672.0,2.0,500.0,652.0,181361.0,3277.0,11146886.0,22.0,199983.0,61.0,775230.0,7.0,-37395.0,68.0,737835.0,258.0,4551789.0,172.0,2442655.0,255.0,1543793.0,4657.0,65927378.0,4657.0,9311010.0,"$10,001 to $20,000",25 - 29
2019–20,Male,Taxable,03. 30 - 34,"$10,001 to $20,000",1936.0,1568.0,24380072.0,1936.0,30681204.0,331.0,807807.0,428.0,821290.0,804.0,369866.0,46.0,80035.0,658.0,586563.0,119.0,85641.0,0.0,0.0,13.0,8693.0,0.0,0.0,356.0,129012.0,1210.0,3348746.0,37.0,493535.0,234.0,2980490.0,17.0,-87701.0,252.0,2892789.0,151.0,3288582.0,113.0,1711245.0,150.0,1281181.0,1936.0,27253679.0,1936.0,4699590.0,"$10,001 to $20,000",30 - 34
2019–20,Male,Taxable,04. 35 - 39,"$10,001 to $20,000",780.0,206.0,2961223.0,780.0,11253764.0,8.0,9255.0,5.0,4608.0,24.0,9711.0,5.0,3311.0,49.0,44975.0,60.0,44899.0,0.0,0.0,9.0,7244.0,0.0,0.0,246.0,112269.0,350.0,545297.0,68.0,485147.0,449.0,5758974.0,35.0,-264271.0,484.0,5494703.0,45.0,2784136.0,44.0,2470243.0,47.0,262222.0,780.0,10567867.0,780.0,3045117.0,"$10,001 to $20,000",35 - 39
2019–20,Male,Taxable,05. 40 - 44,"$10,001 to $20,000",816.0,148.0,2193035.0,816.0,12225728.0,4.0,7148.0,9.0,13671.0,14.0,5939.0,1.0,188.0,34.0,38231.0,55.0,25421.0,0.0,0.0,22.0,17572.0,0.0,0.0,319.0,177838.0,417.0,675223.0,76.0,627213.0,542.0,6981783.0,39.0,-444807.0,582.0,6536976.0,45.0,5104040.0,43.0,4340863.0,46.0,725200.0,816.0,11121278.0,816.0,3214921.0,"$10,001 to $20,000",40 - 44
2019–20,Male,Taxable,06. 45 - 49,"$10,001 to $20,000",909.0,110.0,1625614.0,909.0,13620586.0,3.0,17078.0,5.0,2459.0,13.0,2601.0,0.0,0.0,37.0,41349.0,66.0,68446.0,0.0,0.0,29.0,36419.0,0.0,0.0,408.0,215966.0,523.0,875180.0,65.0,666779.0,646.0,8690140.0,33.0,-359583.0,680.0,8330557.0,51.0,6764552.0,46.0,6258591.0,52.0,401327.0,909.0,12424320.0,909.0,3542811.0,"$10,001 to $20,000",45 - 49
2019–20,Male,Taxable,07. 50 - 54,"$10,001 to $20,000",879.0,76.0,1041721.0,879.0,13680018.0,4.0,3913.0,1.0,1.0,11.0,1449.0,0.0,0.0,14.0,9189.0,70.0,69554.0,0.0,0.0,24.0,31264.0,0.0,0.0,401.0,242132.0,496.0,1004559.0,60.0,532080.0,617.0,8472126.0,34.0,-359236.0,652.0,8112890.0,40.0,5267444.0,37.0,5015670.0,41.0,200427.0,879.0,12058453.0,879.0,3337697.0,"$10,001 to $20,000",50 - 54
2019–20,Male,Taxable,08. 55 - 59,"$10,001 to $20,000",854.0,65.0,1157316.0,854.0,14329033.0,3.0,1904.0,1.0,2611.0,12.0,3815.0,0.0,0.0,20.0,16977.0,66.0,68455.0,0.0,0.0,13.0,15028.0,0.0,0.0,390.0,247507.0,489.0,1488040.0,64.0,803183.0,583.0,7946219.0,30.0,-461911.0,614.0,7484308.0,48.0,7195213.0,46.0,6566041.0,50.0,772587.0,854.0,11945280.0,854.0,3158196.0,"$10,001 to $20,000",55 - 59
2019–20,Male,Taxable,09. 60 - 64,"$10,001 to $20,000",798.0,57.0,698511.0,798.0,13131817.0,3.0,3448.0,1.0,2780.0,3.0,501.0,0.0,0.0,14.0,11129.0,52.0,58556.0,0.0,0.0,18.0,9554.0,1.0,330.0,360.0,223626.0,455.0,1588516.0,38.0,271619.0,540.0,7381158.0,20.0,-204345.0,561.0,7176813.0,61.0,8542946.0,61.0,7611946.0,65.0,1015601.0,798.0,11085639.0,798.0,2816938.0,"$10,001 to $20,000",60 - 64
2019–20,Male,Taxable,10. 65 - 69,"$10,001 to $20,000",462.0,24.0,247713.0,462.0,7553243.0,1.0,3400.0,0.0,0.0,3.0,656.0,0.0,0.0,7.0,3066.0,23.0,8980.0,0.0,0.0,5.0,868.0,0.0,0.0,217.0,138239.0,279.0,1052708.0,31.0,118934.0,326.0,4477222.0,12.0,-102281.0,339.0,4374941.0,20.0,2802670.0,20.0,2584383.0,21.0,311564.0,462.0,6449623.0,462.0,1664280.0,"$10,001 to $20,000",65 - 69
2019–20,Male,Taxable,11. 70 - 74,"$10,001 to $20,000",313.0,10.0,130284.0,313.0,5200996.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,0.0,3.0,2922.0,25.0,22235.0,0.0,0.0,7.0,2182.0,0.0,0.0,145.0,87507.0,189.0,774118.0,20.0,144404.0,237.0,3187676.0,4.0,-14990.0,241.0,3172686.0,17.0,2624982.0,17.0,2779171.0,17.0,5087.0,313.0,4337564.0,313.0,1128313.0,"$10,001 to $20,000",70 - 74
2019–20,Male,Taxable,12. 75 and over,"$10,001 to $20,000",247.0,3.0,36192.0,247.0,3564457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14088.0,0.0,0.0,1.0,221.0,0.0,0.0,126.0,81668.0,139.0,163014.0,8.0,65824.0,183.0,2465375.0,2.0,-6983.0,185.0,2458392.0,8.0,622412.0,7.0,580999.0,8.0,41413.0,247.0,3382139.0,247.0,900995.0,"$10,001 to $20,000",75 and over
